Mois;UIC;Nom gare;Nombre de non-conformites;Nombre d'observations;Taux de conformite
2017-08;87781104;Narbonne;53;436;87.84
2018-08;87118000;Troyes;17;293;94.2
2018-08;87142109;Lorraine TGV;25;327;92.35
2018-08;87318964;Avignon TGV;41;472;91.31
2018-08;87319012;Aix-en-Provence TGV;91;626;85.46
2018-08;87476200;Auray;31;276;88.77
2018-08;87481002;Nantes;39;594;93.43
2018-08;87481705;Saint-Nazaire;17;240;92.92
2018-08;87543009;Orleans;41;647;93.66
2018-08;87571000;Tours;22;458;95.2
2018-08;87574004;Blois - Chambord;19;276;93.12
2018-08;87576009;Vierzon;6;333;98.2
2018-08;87583005;Angouleme;21;349;93.98
2018-08;87594002;Brive-la-Gaillarde;4;346;98.84
2018-08;87673004;Bayonne;33;290;88.62
2018-08;87722025;Lyon Perrache;51;759;93.28
2018-08;87732008;Vichy;10;278;96.4
2018-08;87747006;Grenoble;63;654;90.37
2018-08;87751008;Marseille Saint-Charles;78;666;88.29
2018-08;87757674;Antibes;84;695;87.91
2018-08;87764001;Montelimar;29;356;91.85
2018-08;87773200;Sete;62;490;87.35
2019-08;87118000;Troyes;22;235;90.64
2019-08;87281071;Calais - Frethun;23;515;95.53
2019-08;87286005;Lille Flandres;58;964;93.98
2019-08;87300863;Besancon Franche-Comte TGV;15;306;95.1
2019-08;87343004;Valenciennes;5;284;98.24
2019-08;87413013;Le Havre;3;73;95.89
2019-08;87444265;Lisieux;9;273;96.7
2019-08;87444877;Cherbourg;12;323;96.28
2019-08;87471003;Rennes;53;562;90.57
2019-08;87481705;Saint-Nazaire;35;345;89.86
2019-08;87485300;Niort;14;395;96.46
2019-08;87486019;La Roche-sur-Yon;28;316;91.14
2019-08;87571216;Vendome - Villiers-sur-Loir;29;423;93.14
2019-08;87592006;Limoges Benedictins;13;335;96.12
2019-08;87594002;Brive-la-Gaillarde;5;354;98.59
2019-08;87597005;Chateauroux;2;330;99.39
2019-08;87686006;Paris Gare de Lyon Hall 1 & 2;110;1046;89.48
2019-08;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;40;647;93.82
2019-08;87688887;Montpellier Sud de France;28;386;92.75
2019-08;87713040;Dijon;29;394;92.64
2019-08;87726000;Saint-etienne Chateaucreux;22;371;94.07
2019-08;87743005;Bourg-en-Bresse;19;382;95.03
2019-08;87755447;Les Arcs - Draguignan;54;504;89.29
2019-08;87757526;Saint-Raphael Valescure;104;780;86.67
2019-08;87773200;Sete;60;541;88.91
2019-08;87781005;Beziers;64;518;87.64
2017-10;87147322;Meuse TGV;8;223;96.41
2017-10;87281006;Dunkerque;28;439;93.62
2017-10;87319012;Aix-en-Provence TGV;78;651;88.02
2017-10;87474098;Quimper;3;224;98.66
2017-10;87476200;Auray;8;142;94.37
2017-10;87476606;Vannes;34;272;87.5
2017-10;87481754;La Baule-Escoublac;14;260;94.62
2017-10;87484006;Angers Saint-Laud;66;722;90.86
2017-10;87586008;Agen;23;320;92.81
2017-10;87615286;Carcassonne;9;299;96.99
2017-10;87671339;Lourdes;1;320;99.69
2017-10;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;25;650;96.15
2017-10;87725705;Macon Loche TGV;12;264;95.45
2017-10;87741793;Bourg-Saint-Maurice;6;159;96.23
2017-10;87743005;Bourg-en-Bresse;25;392;93.62
2017-10;87745000;Bellegarde;25;407;93.86
2017-10;87756056;Nice;55;783;92.98
2017-10;87762906;Lyon Saint-Exupery TGV;33;369;91.06
2017-10;87764001;Montelimar;20;342;94.15
2017-10;87773200;Sete;29;358;91.9
2017-10;87781278;Agde;53;337;84.27
2018-10;87141002;Nancy;53;616;91.4
2018-10;87212027;Strasbourg;59;612;90.36
2018-10;87223263;Lille Europe;23;664;96.54
2018-10;87276691;Compiegne;5;276;98.19
2018-10;87281006;Dunkerque;14;440;96.82
2018-10;87281071;Calais - Frethun;22;590;96.27
2018-10;87286005;Lille Flandres;47;598;92.14
2018-10;87319012;Aix-en-Provence TGV;62;679;90.87
2018-10;87342014;Arras;48;830;94.22
2018-10;87343004;Valenciennes;18;575;96.87
2018-10;87396002;Le Mans;122;653;81.32
2018-10;87413013;Le Havre;6;148;95.95
2018-10;87474007;Brest;19;304;93.75
2018-10;87476200;Auray;15;348;95.69
2018-10;87481705;Saint-Nazaire;9;280;96.79
2018-10;87547000;Paris Austerlitz;75;820;90.85
2018-10;87575001;Poitiers;28;564;95.04
2018-10;87686006;Paris Gare de Lyon Hall 1 & 2;120;1000;88.0
2018-10;87713040;Dijon;66;805;91.8
2018-10;87725705;Macon Loche TGV;14;422;96.68
2018-10;87747006;Grenoble;43;679;93.67
2018-10;87755009;Toulon;47;629;92.53
2018-10;87781005;Beziers;22;390;94.36
2017-11;87191007;Thionville;9;360;97.5
2017-11;87192039;Metz Ville;30;596;94.97
2017-11;87313874;Amiens;37;605;93.88
2017-11;87318964;Avignon TGV;21;517;95.94
2017-11;87342014;Arras;38;659;94.23
2017-11;87384008;Paris Saint-Lazare;28;623;95.51
2017-11;87411017;Rouen Rive Droite;41;646;93.65
2017-11;87444265;Lisieux;6;61;90.16
2017-11;87444877;Cherbourg;2;129;98.45
2017-11;87474007;Brest;14;422;96.68
2017-11;87474098;Quimper;0;86;100.0
2017-11;87485003;La Rochelle;44;495;91.11
2017-11;87486019;La Roche-sur-Yon;15;300;95.0
2017-11;87543009;Orleans;33;657;94.98
2017-11;87571000;Tours;33;597;94.47
2017-11;87615286;Carcassonne;4;294;98.64
2017-11;87673004;Bayonne;35;420;91.67
2017-11;87673400;Biarritz;25;375;93.33
2017-11;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;25;641;96.1
2017-11;87713040;Dijon;52;898;94.21
2017-11;87723197;Lyon Part Dieu;55;770;92.86
2017-11;87726000;Saint-etienne Chateaucreux;39;373;89.54
2017-11;87734004;Clermont-Ferrand;31;484;93.6
2017-11;87741793;Bourg-Saint-Maurice;6;157;96.18
2017-11;87747006;Grenoble;32;664;95.18
2017-11;87763029;Valence TGV Rhone-Alpes Sud;85;739;88.5
2017-11;87781104;Narbonne;28;439;93.62
2018-11;87113001;Paris Est;36;552;93.48
2018-11;87141002;Nancy;36;596;93.96
2018-11;87147322;Meuse TGV;11;344;96.8
2018-11;87191007;Thionville;22;336;93.45
2018-11;87192039;Metz Ville;47;678;93.07
2018-11;87212027;Strasbourg;41;633;93.52
2018-11;87281071;Calais - Frethun;18;596;96.98
2018-11;87286005;Lille Flandres;39;555;92.97
2018-11;87300822;Belfort - Montbeliard TGV;23;334;93.11
2018-11;87391003;Paris Montparnasse Hall 1 & 2;84;1868;95.5
2018-11;87393702;Massy TGV;21;560;96.25
2018-11;87396002;Le Mans;88;679;87.04
2018-11;87474098;Quimper;12;394;96.95
2018-11;87474338;Morlaix;29;352;91.76
2018-11;87574004;Blois - Chambord;24;249;90.36
2018-11;87575001;Poitiers;17;560;96.96
2018-11;87575142;Chatellerault;8;230;96.52
2018-11;87576009;Vierzon;2;170;98.82
2018-11;87584052;Libourne;8;307;97.39
2018-11;87592006;Limoges Benedictins;10;342;97.08
2018-11;87615286;Carcassonne;38;380;90.0
2018-11;87671339;Lourdes;4;320;98.75
2018-11;87672006;Pau;8;348;97.7
2018-11;87673202;Dax;16;338;95.27
2018-11;87696005;Nevers;10;367;97.28
2018-11;87747006;Grenoble;34;687;95.05
2018-11;87755009;Toulon;32;653;95.1
2018-11;87755447;Les Arcs - Draguignan;44;492;91.06
2018-11;87756056;Nice;68;762;91.08
2018-11;87764001;Montelimar;17;324;94.75
2018-11;87775007;Nimes;29;721;95.98
2018-11;87781005;Beziers;22;396;94.44
2017-12;87111849;Marne-la-Vallee Chessy;33;515;93.59
2017-12;87118000;Troyes;12;307;96.09
2017-12;87171926;Champagne-Ardenne TGV;30;537;94.41
2017-12;87192039;Metz Ville;34;596;94.3
2017-12;87223263;Lille Europe;30;767;96.09
2017-12;87271494;Aeroport Charles de Gaulle 2 TGV;60;539;88.87
2017-12;87276691;Compiegne;16;277;94.22
2017-12;87281071;Calais - Frethun;36;870;95.86
2017-12;87300863;Besancon Franche-Comte TGV;16;221;92.76
2017-12;87345009;Douai;36;513;92.98
2017-12;87474338;Morlaix;27;322;91.61
2017-12;87476002;Lorient Bretagne Sud;25;126;80.16
2017-12;87576207;Bourges;8;271;97.05
2017-12;87594002;Brive-la-Gaillarde;0;346;100.0
2017-12;87597005;Chateauroux;8;424;98.11
2017-12;87673004;Bayonne;25;363;93.11
2017-12;87673202;Dax;15;339;95.58
2017-12;87713040;Dijon;46;783;94.13
2017-12;87725705;Macon Loche TGV;2;275;99.27
2017-12;87745000;Bellegarde;8;298;97.32
2017-12;87746008;Annecy;29;389;92.54
2017-12;87757625;Cannes;140;855;83.63
2017-12;87781278;Agde;18;265;93.21
2017-12;87784009;Perpignan;7;219;96.8
2018-12;87141002;Nancy;40;591;93.23
2018-12;87191007;Thionville;25;343;92.71
2018-12;87212027;Strasbourg;48;632;92.41
2018-12;87286005;Lille Flandres;26;605;95.7
2018-12;87300863;Besancon Franche-Comte TGV;15;288;94.79
2018-12;87313874;Amiens;39;505;92.28
2018-12;87313882;TGV Haute Picardie;30;640;95.31
2018-12;87319012;Aix-en-Provence TGV;89;709;87.45
2018-12;87413013;Le Havre;18;571;96.85
2018-12;87444877;Cherbourg;9;264;96.59
2018-12;87476200;Auray;9;211;95.73
2018-12;87478404;Laval;17;341;95.01
2018-12;87481705;Saint-Nazaire;30;184;83.7
2018-12;87484006;Angers Saint-Laud;50;734;93.19
2018-12;87543009;Orleans;41;669;93.87
2018-12;87597005;Chateauroux;2;267;99.25
2018-12;87672006;Pau;6;334;98.2
2018-12;87673202;Dax;10;337;97.03
2018-12;87734004;Clermont-Ferrand;40;485;91.75
2018-12;87757625;Cannes;82;865;90.52
2019-02;87394007;Chartres;21;337;93.77
2019-04;87394007;Chartres;13;297;95.62
2017-07;87394007;Chartres;10;262;96.18
2018-11;87394007;Chartres;15;269;94.42
2018-12;87394007;Chartres;8;284;97.18
2017-01;87113001;Paris Est;38;598;93.65
2017-01;87271007;Paris Gare du Nord;120;1236;90.29
2017-01;87313874;Amiens;30;590;94.92
2017-01;87318964;Avignon TGV;18;524;96.56
2017-01;87345025;Lens;55;665;91.73
2017-01;87387001;evreux Normandie;20;315;93.65
2017-01;87391003;Paris Montparnasse Hall 1 & 2;101;1871;94.6
2017-01;87393702;Massy TGV;9;577;98.44
2017-01;87474007;Brest;14;332;95.78
2017-01;87478404;Laval;11;243;95.47
2017-01;87481705;Saint-Nazaire;17;356;95.22
2017-01;87485003;La Rochelle;25;509;95.09
2017-01;87485300;Niort;17;396;95.71
2017-01;87571000;Tours;48;592;91.89
2017-01;87571216;Vendome - Villiers-sur-Loir;15;420;96.43
2017-01;87584052;Libourne;18;300;94.0
2017-01;87611004;Toulouse Matabiau;10;624;98.4
2017-01;87615286;Carcassonne;10;429;97.67
2017-01;87672006;Pau;9;346;97.4
2017-01;87713040;Dijon;57;808;92.95
2017-01;87718007;Besancon Viotte;38;634;94.01
2017-01;87723197;Lyon Part Dieu;48;736;93.48
2017-01;87732008;Vichy;11;351;96.87
2017-01;87745000;Bellegarde;42;402;89.55
2017-01;87757674;Antibes;76;719;89.43
2017-01;87764001;Montelimar;25;298;91.61
2018-01;87113001;Paris Est;47;593;92.07
2018-01;87171926;Champagne-Ardenne TGV;33;531;93.79
2018-01;87281071;Calais - Frethun;19;543;96.5
2018-01;87286005;Lille Flandres;24;566;95.76
2018-01;87300863;Besancon Franche-Comte TGV;10;231;95.67
2018-01;87342014;Arras;41;733;94.41
2018-01;87473009;Saint-Brieuc;25;335;92.54
2018-01;87478404;Laval;21;425;95.06
2018-01;87481002;Nantes;43;591;92.72
2018-01;87484006;Angers Saint-Laud;60;807;92.57
2018-01;87486019;La Roche-sur-Yon;6;300;98.0
2018-01;87576009;Vierzon;7;312;97.76
2018-01;87576207;Bourges;5;298;98.32
2018-01;87586008;Agen;5;321;98.44
2018-01;87611004;Toulouse Matabiau;14;657;97.87
2018-01;87673004;Bayonne;5;278;98.2
2018-01;87673202;Dax;19;345;94.49
2018-01;87673400;Biarritz;12;377;96.82
2018-01;87745000;Bellegarde;21;403;94.79
2018-01;87746008;Annecy;31;388;92.01
2018-01;87757674;Antibes;75;702;89.32
2018-01;87762906;Lyon Saint-Exupery TGV;42;488;91.39
2018-01;87773002;Montpellier Saint-Roch;89;693;87.16
2018-01;87784009;Perpignan;23;574;95.99
2019-01;87141002;Nancy;42;619;93.21
2019-01;87147322;Meuse TGV;12;368;96.74
2019-01;87212027;Strasbourg;42;621;93.24
2019-01;87271007;Paris Gare du Nord;112;1460;92.33
2019-01;87313882;TGV Haute Picardie;28;633;95.58
2019-01;87319012;Aix-en-Provence TGV;111;807;86.25
2019-01;87387001;evreux Normandie;45;267;83.15
2019-01;87444877;Cherbourg;15;330;95.45
2019-01;87481002;Nantes;45;600;92.5
2019-01;87485003;La Rochelle;20;477;95.81
2019-01;87547000;Paris Austerlitz;62;930;93.33
2019-01;87571216;Vendome - Villiers-sur-Loir;44;421;89.55
2019-01;87581009;Bordeaux Saint-Jean;43;690;93.77
2019-01;87615286;Carcassonne;28;301;90.7
2019-01;87725705;Macon Loche TGV;12;395;96.96
2019-01;87732008;Vichy;16;281;94.31
2019-01;87747006;Grenoble;45;590;92.37
2019-01;87773200;Sete;31;391;92.07
2019-01;87775007;Nimes;22;725;96.97
2019-01;87781005;Beziers;19;394;95.18
2017-02;87118000;Troyes;17;310;94.52
2017-02;87142109;Lorraine TGV;25;328;92.38
2017-02;87172007;Charleville-Mezieres;8;460;98.26
2017-02;87182014;Colmar;15;277;94.58
2017-02;87212027;Strasbourg;64;684;90.64
2017-02;87271007;Paris Gare du Nord transmanche;126;1255;89.96
2017-02;87343004;Valenciennes;31;585;94.7
2017-02;87345009;Douai;24;595;95.97
2017-02;87345025;Lens;38;517;92.65
2017-02;87387001;evreux Normandie;14;206;93.2
2017-02;87391003;Paris Montparnasse Hall 1 & 2;89;1909;95.34
2017-02;87473009;Saint-Brieuc;24;343;93.0
2017-02;87478404;Laval;12;244;95.08
2017-02;87486019;La Roche-sur-Yon;7;300;97.67
2017-02;87575142;Chatellerault;6;270;97.78
2017-02;87576009;Vierzon;12;287;95.82
2017-02;87581009;Bordeaux Saint-Jean;22;622;96.46
2017-02;87671339;Lourdes;2;292;99.32
2017-02;87672006;Pau;8;350;97.71
2017-02;87713040;Dijon;59;794;92.57
2017-02;87726000;Saint-etienne Chateaucreux;42;556;92.45
2017-02;87741793;Bourg-Saint-Maurice;21;335;93.73
2017-02;87757526;Saint-Raphael Valescure;106;712;85.11
2017-02;87763029;Valence TGV Rhone-Alpes Sud;55;726;92.42
2018-02;87111849;Marne-la-Vallee Chessy;52;665;92.18
2018-02;87172007;Charleville-Mezieres;14;791;98.23
2018-02;87182063;Mulhouse;12;505;97.62
2018-02;87271007;Paris Gare du Nord;137;1280;89.3
2018-02;87342014;Arras;44;659;93.32
2018-02;87343004;Valenciennes;12;590;97.97
2018-02;87393702;Massy TGV;19;497;96.18
2018-02;87444265;Lisieux;15;305;95.08
2018-02;87478404;Laval;19;344;94.48
2018-02;87481002;Nantes;31;584;94.69
2018-02;87486019;La Roche-sur-Yon;7;300;97.67
2018-02;87586008;Agen;12;316;96.2
2018-02;87592006;Limoges Benedictins;10;329;96.96
2018-02;87611244;Montauban Ville Bourbon;12;322;96.27
2018-02;87673004;Bayonne;11;300;96.33
2018-02;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;11;300;96.33
2018-02;87718007;Besancon Viotte;29;562;94.84
2018-02;87741728;Moutiers - Salins - Brides-les-Bains;15;300;95.0
2018-02;87746008;Annecy;14;387;96.38
2018-02;87755447;Les Arcs - Draguignan;26;411;93.67
2018-02;87757526;Saint-Raphael Valescure;56;768;92.71
2018-02;87757674;Antibes;85;699;87.84
2018-02;87763029;Valence TGV Rhone-Alpes Sud;59;725;91.86
2018-02;87781005;Beziers;26;498;94.78
2019-02;87111849;Marne-la-Vallee Chessy;67;703;90.47
2019-02;87113001;Paris Est;37;585;93.68
2019-02;87191007;Thionville;3;75;96.0
2019-02;87192039;Metz Ville;31;634;95.11
2019-02;87212027;Strasbourg;45;806;94.42
2019-02;87223263;Lille Europe;31;743;95.83
2019-02;87276691;Compiegne;13;223;94.17
2019-02;87300822;Belfort - Montbeliard TGV;34;407;91.65
2019-02;87300863;Besancon Franche-Comte TGV;19;293;93.52
2019-02;87343004;Valenciennes;17;574;97.04
2019-02;87345009;Douai;36;563;93.61
2019-02;87396002;Le Mans;79;631;87.48
2019-02;87444000;Caen;39;770;94.94
2019-02;87444372;Trouville - Deauville;10;146;93.15
2019-02;87474338;Morlaix;18;354;94.92
2019-02;87478404;Laval;26;439;94.08
2019-02;87484006;Angers Saint-Laud;64;658;90.27
2019-02;87571000;Tours;9;230;96.09
2019-02;87571216;Vendome - Villiers-sur-Loir;32;420;92.38
2019-02;87576207;Bourges;4;250;98.4
2019-02;87586008;Agen;24;322;92.55
2019-02;87592006;Limoges Benedictins;11;345;96.81
2019-02;87671339;Lourdes;3;320;99.06
2019-02;87673004;Bayonne;9;289;96.89
2019-02;87673400;Biarritz;15;370;95.95
2019-02;87686006;Paris Gare de Lyon Hall 1 & 2;72;1028;93.0
2019-02;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;8;287;97.21
2019-02;87718007;Besancon Viotte;34;527;93.55
2019-02;87726000;Saint-etienne Chateaucreux;25;371;93.26
2019-02;87741728;Moutiers - Salins - Brides-les-Bains;9;225;96.0
2019-02;87743005;Bourg-en-Bresse;18;391;95.4
2019-02;87745000;Bellegarde;24;413;94.19
2019-02;87755009;Toulon;32;636;94.97
2019-02;87755447;Les Arcs - Draguignan;35;490;92.86
2019-02;87763029;Valence TGV Rhone-Alpes Sud;59;726;91.87
2019-02;87773200;Sete;30;441;93.2
2019-02;87781005;Beziers;13;393;96.69
2019-02;87781104;Narbonne;74;459;83.88
2017-03;87111849;Marne-la-Vallee Chessy;76;694;89.05
2017-03;87171009;Reims;23;896;97.43
2017-03;87172007;Charleville-Mezieres;14;552;97.46
2017-03;87192039;Metz Ville;41;608;93.26
2017-03;87212027;Strasbourg;41;682;93.99
2017-03;87271007;Paris Gare du Nord transmanche;136;1261;89.21
2017-03;87271007;Paris Gare du Nord;136;1261;89.21
2017-03;87387001;evreux Normandie;16;254;93.7
2017-03;87473009;Saint-Brieuc;16;295;94.58
2017-03;87476002;Lorient Bretagne Sud;31;343;90.96
2017-03;87481002;Nantes;39;589;93.38
2017-03;87484006;Angers Saint-Laud;52;714;92.72
2017-03;87571216;Vendome - Villiers-sur-Loir;24;528;95.45
2017-03;87571240;Saint-Pierre-des-Corps;23;645;96.43
2017-03;87597005;Chateauroux;16;362;95.58
2017-03;87672006;Pau;10;348;97.13
2017-03;87713040;Dijon;56;804;93.03
2017-03;87747006;Grenoble;17;617;97.24
2017-03;87756056;Nice;55;557;90.13
2017-03;87775007;Nimes;28;734;96.19
2017-03;87781005;Beziers;13;430;96.98
2017-03;87784009;Perpignan;26;596;95.64
2018-03;87113001;Paris Est;48;602;92.03
2018-03;87147322;Meuse TGV;13;361;96.4
2018-03;87182063;Mulhouse;9;521;98.27
2018-03;87191007;Thionville;16;329;95.14
2018-03;87271007;Paris Gare du Nord transmanche;123;1286;90.44
2018-03;87313874;Amiens;20;435;95.4
2018-03;87318964;Avignon TGV;26;518;94.98
2018-03;87345009;Douai;33;597;94.47
2018-03;87413013;Le Havre;6;431;98.61
2018-03;87444000;Caen;21;609;96.55
2018-03;87444372;Trouville - Deauville;9;200;95.5
2018-03;87473009;Saint-Brieuc;35;322;89.13
2018-03;87474098;Quimper;8;62;87.1
2018-03;87481002;Nantes;36;584;93.84
2018-03;87484006;Angers Saint-Laud;54;714;92.44
2018-03;87485003;La Rochelle;40;530;92.45
2018-03;87543009;Orleans;37;659;94.39
2018-03;87571240;Saint-Pierre-des-Corps;19;739;97.43
2018-03;87574004;Blois - Chambord;24;268;91.04
2018-03;87575142;Chatellerault;8;221;96.38
2018-03;87586008;Agen;5;315;98.41
2018-03;87611244;Montauban Ville Bourbon;11;308;96.43
2018-03;87725705;Macon Loche TGV;8;270;97.04
2018-03;87734004;Clermont-Ferrand;34;485;92.99
2018-03;87745000;Bellegarde;9;401;97.76
2018-03;87755447;Les Arcs - Draguignan;39;465;91.61
2018-03;87763029;Valence TGV Rhone-Alpes Sud;61;710;91.41
2018-03;87781104;Narbonne;18;448;95.98
2019-03;87271494;Aeroport Charles de Gaulle 2 TGV;36;536;93.28
2019-03;87286005;Lille Flandres;37;789;95.31
2019-03;87343004;Valenciennes;15;572;97.38
2019-03;87345025;Lens;58;814;92.87
2019-03;87444000;Caen;49;857;94.28
2019-03;87444877;Cherbourg;7;264;97.35
2019-03;87474007;Brest;22;316;93.04
2019-03;87476002;Lorient Bretagne Sud;11;270;95.93
2019-03;87476606;Vannes;25;445;94.38
2019-03;87478107;Saint-Malo;10;442;97.74
2019-03;87478404;Laval;15;331;95.47
2019-03;87481754;La Baule-Escoublac;11;260;95.77
2019-03;87484006;Angers Saint-Laud;32;720;95.56
2019-03;87486019;La Roche-sur-Yon;19;237;91.98
2019-03;87571000;Tours;28;604;95.36
2019-03;87574004;Blois - Chambord;4;125;96.8
2019-03;87581009;Bordeaux Saint-Jean;45;749;93.99
2019-03;87584052;Libourne;10;307;96.74
2019-03;87615286;Carcassonne;8;292;97.26
2019-03;87686006;Paris Gare de Lyon Hall 1 & 2;72;1028;93.0
2019-03;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;32;659;95.14
2019-03;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;7;295;97.63
2019-03;87723197;Lyon Part Dieu;37;377;90.19
2019-03;87741793;Bourg-Saint-Maurice;7;157;95.54
2019-03;87756056;Nice;72;779;90.76
2019-03;87775007;Nimes;27;725;96.28
2019-03;87781104;Narbonne;59;544;89.15
2019-03;87784009;Perpignan;8;300;97.33
2017-04;87142109;Lorraine TGV;16;165;90.3
2017-04;87171009;Reims;21;799;97.37
2017-04;87171926;Champagne-Ardenne TGV;53;625;91.52
2017-04;87281006;Dunkerque;24;447;94.63
2017-04;87318964;Avignon TGV;21;609;96.55
2017-04;87319012;Aix-en-Provence TGV;80;692;88.44
2017-04;87343004;Valenciennes;31;574;94.6
2017-04;87345025;Lens;27;444;93.92
2017-04;87391003;Paris Montparnasse Hall 1 & 2;71;1295;94.52
2017-04;87396002;Le Mans;56;669;91.63
2017-04;87474338;Morlaix;24;232;89.66
2017-04;87476002;Lorient Bretagne Sud;32;333;90.39
2017-04;87476200;Auray;23;279;91.76
2017-04;87481002;Nantes;37;580;93.62
2017-04;87481705;Saint-Nazaire;19;356;94.66
2017-04;87481754;La Baule-Escoublac;20;273;92.67
2017-04;87485300;Niort;29;403;92.8
2017-04;87543009;Orleans;67;659;89.83
2017-04;87575142;Chatellerault;6;270;97.78
2017-04;87611004;Toulouse Matabiau;17;581;97.07
2017-04;87672006;Pau;11;348;96.84
2017-04;87673004;Bayonne;15;288;94.79
2017-04;87741728;Moutiers - Salins - Brides-les-Bains;27;360;92.5
2017-04;87741793;Bourg-Saint-Maurice;17;333;94.89
2017-04;87745000;Bellegarde;32;411;92.21
2017-04;87757625;Cannes;87;703;87.62
2017-04;87762906;Lyon Saint-Exupery TGV;28;380;92.63
2017-04;87763029;Valence TGV Rhone-Alpes Sud;48;721;93.34
2018-04;87171009;Reims;8;601;98.67
2018-04;87191007;Thionville;27;408;93.38
2018-04;87281071;Calais - Frethun;23;785;97.07
2018-04;87387001;evreux Normandie;16;296;94.59
2018-04;87391003;Paris Montparnasse Hall 1 & 2;107;1882;94.31
2018-04;87396002;Le Mans;73;621;88.24
2018-04;87413013;Le Havre;8;455;98.24
2018-04;87476200;Auray;13;285;95.44
2018-04;87547000;Paris Austerlitz;35;582;93.99
2018-04;87571216;Vendome - Villiers-sur-Loir;37;422;91.23
2018-04;87581009;Bordeaux Saint-Jean;56;827;93.23
2018-04;87611004;Toulouse Matabiau;12;640;98.12
2018-04;87713040;Dijon;48;703;93.17
2018-04;87755447;Les Arcs - Draguignan;39;471;91.72
2018-04;87757625;Cannes;123;742;83.42
2018-04;87764001;Montelimar;21;364;94.23
2018-04;87781005;Beziers;35;475;92.63
2018-04;87781104;Narbonne;23;448;94.87
2019-04;87191007;Thionville;15;334;95.51
2019-04;87271007;Paris Gare du Nord transmanche;115;1456;92.1
2019-04;87281071;Calais - Frethun;17;658;97.42
2019-04;87286005;Lille Flandres;38;646;94.12
2019-04;87300822;Belfort - Montbeliard TGV;14;343;95.92
2019-04;87345009;Douai;32;567;94.36
2019-04;87396002;Le Mans;84;653;87.14
2019-04;87474098;Quimper;1;323;99.69
2019-04;87476002;Lorient Bretagne Sud;9;268;96.64
2019-04;87481705;Saint-Nazaire;23;314;92.68
2019-04;87581009;Bordeaux Saint-Jean;69;839;91.78
2019-04;87592006;Limoges Benedictins;10;332;96.99
2019-04;87611244;Montauban Ville Bourbon;10;327;96.94
2019-04;87673004;Bayonne;9;278;96.76
2019-04;87673202;Dax;29;338;91.42
2019-04;87673400;Biarritz;16;447;96.42
2019-04;87713040;Dijon;64;806;92.06
2019-04;87741728;Moutiers - Salins - Brides-les-Bains;17;143;88.11
2019-04;87743005;Bourg-en-Bresse;13;371;96.5
2019-04;87747006;Grenoble;13;331;96.07
2019-04;87756056;Nice;81;785;89.68
2019-04;87757526;Saint-Raphael Valescure;78;790;90.13
2019-04;87757625;Cannes;113;893;87.35
2019-04;87757674;Antibes;184;989;81.4
2019-04;87764001;Montelimar;20;308;93.51
2019-04;87775007;Nimes;22;730;96.99
2019-04;87784009;Perpignan;23;664;96.54
2017-05;87113001;Paris Est;43;598;92.81
2017-05;87118000;Troyes;16;292;94.52
2017-05;87147322;Meuse TGV;8;290;97.24
2017-05;87171009;Reims;16;711;97.75
2017-05;87271494;Aeroport Charles de Gaulle 2 TGV;63;562;88.79
2017-05;87276691;Compiegne;17;379;95.51
2017-05;87473009;Saint-Brieuc;31;350;91.14
2017-05;87476002;Lorient Bretagne Sud;19;166;88.55
2017-05;87476606;Vannes;68;353;80.74
2017-05;87484006;Angers Saint-Laud;68;630;89.21
2017-05;87547000;Paris Austerlitz;34;571;94.05
2017-05;87574004;Blois - Chambord;19;259;92.66
2017-05;87581009;Bordeaux Saint-Jean;38;713;94.67
2017-05;87586008;Agen;92;480;80.83
2017-05;87597005;Chateauroux;18;433;95.84
2017-05;87615286;Carcassonne;22;434;94.93
2017-05;87723197;Lyon Part Dieu;44;747;94.11
2017-05;87751008;Marseille Saint-Charles;79;671;88.23
2018-05;87142109;Lorraine TGV;34;326;89.57
2018-05;87171926;Champagne-Ardenne TGV;39;534;92.7
2018-05;87271494;Aeroport Charles de Gaulle 2 TGV;38;536;92.91
2018-05;87281006;Dunkerque;23;362;93.65
2018-05;87343004;Valenciennes;15;591;97.46
2018-05;87345009;Douai;29;585;95.04
2018-05;87393702;Massy TGV;24;708;96.61
2018-05;87411017;Rouen Rive Droite;35;638;94.51
2018-05;87413013;Le Havre;6;343;98.25
2018-05;87474098;Quimper;1;86;98.84
2018-05;87481705;Saint-Nazaire;9;232;96.12
2018-05;87481754;La Baule-Escoublac;17;252;93.25
2018-05;87571000;Tours;20;423;95.27
2018-05;87575001;Poitiers;28;553;94.94
2018-05;87584052;Libourne;15;308;95.13
2018-05;87615286;Carcassonne;10;217;95.39
2018-05;87673202;Dax;15;339;95.58
2018-05;87686006;Paris Gare de Lyon Hall 1 & 2;67;989;93.23
2018-05;87723197;Lyon Part Dieu;43;643;93.31
2018-05;87725705;Macon Loche TGV;10;403;97.52
